product_code;active;name;price;vat;unit;category;barcode;producer;currency;other_price;pkwiu;weight;gauge;priority;short_description;description;price_wholesale;price_special;manual_historical_price;manual_historical_price_wholesale;manual_historical_price_special;price_buying;stock;stock_warnlevel;package;availability;delivery;views;"images 1";"images 2";"images 3";"images 4";rank;rank_votes;seo_title;seo_description;seo_keywords;seo_url;booster;producer_code;warehouse_code;length;width;height
SMC475;0;"ASF(X16) Wiert. Metal Cobalt SMC  4,0x75 (1)";14.85;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SMC utwardzane do metalu";5902288509242;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X16) Wiert. Metal Cobalt SMC  4,0x75 (1)";"Wiertła do metalu z 5%-ową zawartością<br/>kobaltu charakteryzujące się wysoką odpornością termiczną, do wiercenia w materiałach wysokostopowych. Polecane do stali nierdzewnych.";14.85;14.85;;;;0.00;0;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28067.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28068.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28069.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28070.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMC4275;1;"ASF(X16) Wiert. Metal Cobalt SMC  4,2x75 (1)";17.80;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SMC utwardzane do metalu";5902288509259;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X16) Wiert. Metal Cobalt SMC  4,2x75 (1)";"Wiertła do metalu z 5%-ową zawartością<br/>kobaltu charakteryzujące się wysoką odpornością termiczną, do wiercenia w materiałach wysokostopowych. Polecane do stali nierdzewnych.";17.80;17.80;;;;0.00;6;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28071.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28072.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28073.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28074.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMC4580;1;"ASF(X16) Wiert. Metal Cobalt SMC  4,5x80 (1)";18.00;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SMC utwardzane do metalu";5902288509266;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X16) Wiert. Metal Cobalt SMC  4,5x80 (1)";"Wiertła do metalu z 5%-ową zawartością<br/>kobaltu charakteryzujące się wysoką odpornością termiczną, do wiercenia w materiałach wysokostopowych. Polecane do stali nierdzewnych.";18.00;18.00;;;;0.00;7;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28075.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28076.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28077.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28078.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMC586;1;"ASF(X16) Wiert. Metal Cobalt SMC  5,0x86 (1)";17.51;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SMC utwardzane do metalu";5902288509273;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X16) Wiert. Metal Cobalt SMC  5,0x86 (1)";"Wiertła do metalu z 5%-ową zawartością<br/>kobaltu charakteryzujące się wysoką odpornością termiczną, do wiercenia w materiałach wysokostopowych. Polecane do stali nierdzewnych.";17.51;17.51;;;;0.00;187;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28079.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28080.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28081.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28082.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMC693;1;"ASF(X16) Wiert. Metal Cobalt SMC  6,0x93 (1)";22.11;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SMC utwardzane do metalu";5902288509280;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X16) Wiert. Metal Cobalt SMC  6,0x93 (1)";"Wiertła do metalu z 5%-ową zawartością<br/>kobaltu charakteryzujące się wysoką odpornością termiczną, do wiercenia w materiałach wysokostopowych. Polecane do stali nierdzewnych.";22.11;22.11;;;;0.00;387;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28083.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28084.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28085.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28086.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMC65101;1;"ASF(X16) Wiert. Metal Cobalt SMC  6,5x101 (1)";23.23;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SMC utwardzane do metalu";5902288509297;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X16) Wiert. Metal Cobalt SMC  6,5x101 (1)";"Wiertła do metalu z 5%-ową zawartością<br/>kobaltu charakteryzujące się wysoką odpornością termiczną, do wiercenia w materiałach wysokostopowych. Polecane do stali nierdzewnych.";23.23;23.23;;;;0.00;29;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28087.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28088.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28089.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28090.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMC68109;1;"ASF(X16) Wiert. Metal Cobalt SMC  6,8x109 (1)";28.04;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SMC utwardzane do metalu";5902288509303;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X16) Wiert. Metal Cobalt SMC  6,8x109 (1)";"Wiertła do metalu z 5%-ową zawartością<br/>kobaltu charakteryzujące się wysoką odpornością termiczną, do wiercenia w materiałach wysokostopowych. Polecane do stali nierdzewnych.";28.04;28.04;;;;0.00;2;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28091.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28092.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28093.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28094.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMC7109;1;"ASF(X16) Wiert. Metal Cobalt SMC  7,0x109 (1)";25.32;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SMC utwardzane do metalu";5902288509310;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X16) Wiert. Metal Cobalt SMC  7,0x109 (1)";"Wiertła do metalu z 5%-ową zawartością<br/>kobaltu charakteryzujące się wysoką odpornością termiczną, do wiercenia w materiałach wysokostopowych. Polecane do stali nierdzewnych.";25.32;25.32;;;;0.00;21;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28095.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28096.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28097.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28098.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMC75109;1;"ASF(X16) Wiert. Metal Cobalt SMC  7,5x109 (1)";26.63;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SMC utwardzane do metalu";5902288509327;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X16) Wiert. Metal Cobalt SMC  7,5x109 (1)";"Wiertła do metalu z 5%-ową zawartością<br/>kobaltu charakteryzujące się wysoką odpornością termiczną, do wiercenia w materiałach wysokostopowych. Polecane do stali nierdzewnych.";26.63;26.63;;;;0.00;5;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28099.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28100.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28101.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28102.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMC8117;1;"ASF(X16) Wiert. Metal Cobalt SMC  8,0x117 (1)";32.96;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SMC utwardzane do metalu";5902288509334;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X16) Wiert. Metal Cobalt SMC  8,0x117 (1)";"Wiertła do metalu z 5%-ową zawartością<br/>kobaltu charakteryzujące się wysoką odpornością termiczną, do wiercenia w materiałach wysokostopowych. Polecane do stali nierdzewnych.";32.96;32.96;;;;0.00;265;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28103.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28104.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28105.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28106.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMC10133;0;"ASF(X16) Wiert. Metal Cobalt SMC 10,0x133 (1)";46.64;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SMC utwardzane do metalu";5902288509341;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X16) Wiert. Metal Cobalt SMC 10,0x133 (1)";"Wiertła do metalu z 5%-ową zawartością<br/>kobaltu charakteryzujące się wysoką odpornością termiczną, do wiercenia w materiałach wysokostopowych. Polecane do stali nierdzewnych.";46.64;46.64;;;;0.00;0;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28107.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28108.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28109.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28110.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMC11142;1;"ASF(X16) Wiert. Metal Cobalt SMC 11,0x142 (1)";73.16;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SMC utwardzane do metalu";5902288509358;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X16) Wiert. Metal Cobalt SMC 11,0x142 (1)";"Wiertła do metalu z 5%-ową zawartością<br/>kobaltu charakteryzujące się wysoką odpornością termiczną, do wiercenia w materiałach wysokostopowych. Polecane do stali nierdzewnych.";73.16;73.16;;;;0.00;8;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28111.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28112.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28113.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28114.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMC12151;1;"ASF(X16) Wiert. Metal Cobalt SMC 12,0x151 (1)";104.09;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SMC utwardzane do metalu";5902288509365;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X16) Wiert. Metal Cobalt SMC 12,0x151 (1)";"Wiertła do metalu z 5%-ową zawartością<br/>kobaltu charakteryzujące się wysoką odpornością termiczną, do wiercenia w materiałach wysokostopowych. Polecane do stali nierdzewnych.";104.09;104.09;;;;0.00;53;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28115.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28116.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28117.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28118.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMC13151;1;"ASF(X16) Wiert. Metal Cobalt SMC 13,0x151 (1)";132.90;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SMC utwardzane do metalu";5902288509372;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X16) Wiert. Metal Cobalt SMC 13,0x151 (1)";"Wiertła do metalu z 5%-ową zawartością<br/>kobaltu charakteryzujące się wysoką odpornością termiczną, do wiercenia w materiałach wysokostopowych. Polecane do stali nierdzewnych.";132.90;132.90;;;;0.00;9;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28119.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28120.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28121.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28122.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMP1;1;"ASF(X17) Wiert. Metal Perfect SMP  1,0 (1)";6.58;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SMP do metalu";5902288509389;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X17) Wiert. Metal Perfect SMP  1,0 (1)";"Wiertła do metalu, szlifowane o wysokiej twardości. Polecane do wiertarek stołowych. Bardziej precyzyjne i o wyższych parametrach niż wiertła METAL ELASTIC.";6.58;6.58;;;;0.00;16;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28123.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28124.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28125.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28126.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMP15;1;"ASF(X17) Wiert. Metal Perfect SMP  1,5 (1)";6.69;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SMP do metalu";5902288509396;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X17) Wiert. Metal Perfect SMP  1,5 (1)";"Wiertła do metalu, szlifowane o wysokiej twardości. Polecane do wiertarek stołowych. Bardziej precyzyjne i o wyższych parametrach niż wiertła METAL ELASTIC.";6.69;6.69;;;;0.00;2;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28127.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28128.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28129.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28130.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMP2;1;"ASF(X17) Wiert. Metal Perfect SMP  2,0 (1)";6.84;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SMP do metalu";5902288509402;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X17) Wiert. Metal Perfect SMP  2,0 (1)";"Wiertła do metalu, szlifowane o wysokiej twardości. Polecane do wiertarek stołowych. Bardziej precyzyjne i o wyższych parametrach niż wiertła METAL ELASTIC.";6.84;6.84;;;;0.00;154;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28131.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28132.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28133.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28134.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMP25;1;"ASF(X17) Wiert. Metal Perfect SMP  2,5 (1)";7.50;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SMP do metalu";5902288509419;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X17) Wiert. Metal Perfect SMP  2,5 (1)";"Wiertła do metalu, szlifowane o wysokiej twardości. Polecane do wiertarek stołowych. Bardziej precyzyjne i o wyższych parametrach niż wiertła METAL ELASTIC.";7.50;7.50;;;;0.00;47;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28135.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28136.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28137.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28138.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMP3;1;"ASF(X17) Wiert. Metal Perfect SMP  3,0 (1)";7.90;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SMP do metalu";5902288509426;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X17) Wiert. Metal Perfect SMP  3,0 (1)";"Wiertła do metalu, szlifowane o wysokiej twardości. Polecane do wiertarek stołowych. Bardziej precyzyjne i o wyższych parametrach niż wiertła METAL ELASTIC.";7.90;7.90;;;;0.00;233;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28139.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28140.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28141.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28142.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMP32;1;"ASF(X17) Wiert. Metal Perfect SMP  3,2 (1)";8.07;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SMP do metalu";5902288509433;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X17) Wiert. Metal Perfect SMP  3,2 (1)";"Wiertła do metalu, szlifowane o wysokiej twardości. Polecane do wiertarek stołowych. Bardziej precyzyjne i o wyższych parametrach niż wiertła METAL ELASTIC.";8.07;8.07;;;;0.00;35;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28143.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28144.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28145.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28146.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMP33;1;"ASF(X17) Wiert. Metal Perfect SMP  3,3 (1)";8.15;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SMP do metalu";5902288509440;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X17) Wiert. Metal Perfect SMP  3,3 (1)";"Wiertła do metalu, szlifowane o wysokiej twardości. Polecane do wiertarek stołowych. Bardziej precyzyjne i o wyższych parametrach niż wiertła METAL ELASTIC.";8.15;8.15;;;;0.00;17;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28147.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28148.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28149.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28150.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMP35;1;"ASF(X17) Wiert. Metal Perfect SMP  3,5 (1)";8.46;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SMP do metalu";5902288509457;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X17) Wiert. Metal Perfect SMP  3,5 (1)";"Wiertła do metalu, szlifowane o wysokiej twardości. Polecane do wiertarek stołowych. Bardziej precyzyjne i o wyższych parametrach niż wiertła METAL ELASTIC.";8.46;8.46;;;;0.00;74;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28151.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28152.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28153.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28154.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMP4;1;"ASF(X17) Wiert. Metal Perfect SMP  4,0 (1)";8.59;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SMP do metalu";5902288509464;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X17) Wiert. Metal Perfect SMP  4,0 (1)";"Wiertła do metalu, szlifowane o wysokiej twardości. Polecane do wiertarek stołowych. Bardziej precyzyjne i o wyższych parametrach niż wiertła METAL ELASTIC.";8.59;8.59;;;;0.00;406;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28155.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28156.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28157.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28158.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMP42;1;"ASF(X17) Wiert. Metal Perfect SMP  4,2 (1)";8.98;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SMP do metalu";5902288509471;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X17) Wiert. Metal Perfect SMP  4,2 (1)";"Wiertła do metalu, szlifowane o wysokiej twardości. Polecane do wiertarek stołowych. Bardziej precyzyjne i o wyższych parametrach niż wiertła METAL ELASTIC.";8.98;8.98;;;;0.00;53;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28159.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28160.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28161.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28162.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
